,0,1,2,Latitude,Longitude
142,816036503,2,2019-06-13 12:16:42.516090,52.480796,13.349671
143,816020101,2,2019-06-13 12:16:42.516090,52.481511,13.358275
144,810004308,2,2019-06-13 12:16:42.516090,52.480677,13.348799
145,816022163,2,2019-06-13 12:16:42.516090,52.485798,13.354726
146,810004917,2,2019-06-13 12:16:42.516090,52.485965,13.355713
147,810000337,2,2019-06-13 12:16:42.516090,52.48593,13.353469
148,810003498,2,2019-06-13 12:16:42.516090,52.485147,13.354002
149,810006292,2,2019-06-13 12:16:42.516090,52.485064,13.354096
150,810006552,2,2019-06-13 12:16:42.516090,52.48627,13.353547
151,810002991,2,2019-06-13 12:16:42.516090,52.486282,13.353528
152,816035900,2,2019-06-13 12:16:42.516090,52.485129,13.353816
153,810002789,2,2019-06-13 12:16:42.516090,52.486412,13.355908
154,810000340,2,2019-06-13 12:16:42.516090,52.485979,13.356343
155,816022900,2,2019-06-13 12:16:42.516090,52.486895,13.35502
156,810006270,2,2019-06-13 12:16:42.516090,52.49408,13.353953
157,816020117,2,2019-06-13 12:16:42.516090,52.494209,13.353679
158,816020125,2,2019-06-13 12:16:42.516090,52.495634,13.355335
159,810005130,2,2019-06-13 12:16:42.516090,52.495921,13.355062
160,810004997,2,2019-06-13 12:16:42.516090,52.493467,13.355064
161,816022684,2,2019-06-13 12:16:42.516090,52.494101,13.35675
162,816023074,2,2019-06-13 12:16:42.516090,52.493361,13.35533
163,816000663,2,2019-06-13 12:16:42.516090,52.496148,13.355118
164,816037926,2,2019-06-13 12:16:42.516090,52.496768,13.355679
165,810004510,2,2019-06-13 12:16:42.516090,52.491534,13.354917
166,816046169,2,2019-06-13 12:16:42.516090,52.510605,13.354246
167,816036162,2,2019-06-13 12:16:42.516090,52.514305,13.351703
168,810004820,2,2019-06-13 12:16:42.516090,52.514767,13.352533
169,810003905,2,2019-06-13 12:16:42.516090,52.515207,13.354388
170,816049149,2,2019-06-13 12:16:42.516090,52.511598,13.350472
171,810003990,2,2019-06-13 12:16:42.516090,52.515418,13.35433
172,816028253,2,2019-06-13 12:16:42.516090,52.509885,13.352402
173,810003155,2,2019-06-13 12:16:42.516090,52.514911,13.351588
174,816028870,2,2019-06-13 12:16:42.516090,52.514996,13.351578
175,810026713,2,2019-06-13 12:16:42.516090,52.516107,13.353285
176,816028628,2,2019-06-13 12:16:42.516090,52.516187,13.353315
177,816022162,2,2019-06-13 12:16:42.516090,52.509323,13.351304
178,810002870,2,2019-06-13 12:16:42.516090,52.529454,13.35365
179,816030775,2,2019-06-13 12:16:42.516090,52.528127,13.354457
180,816023853,2,2019-06-13 12:16:42.516090,52.527865,13.353854
181,816022367,2,2019-06-13 12:16:42.516090,52.527374,13.35432
182,816036878,2,2019-06-13 12:16:42.516090,52.530395,13.349138
183,816045205,2,2019-06-13 12:16:42.516090,52.526864,13.355266
184,816024778,2,2019-06-13 12:16:42.516090,52.529539,13.360561
185,816048379,2,2019-06-13 12:16:42.516090,52.529723,13.36065
186,816036277,2,2019-06-13 12:16:42.516090,52.532361,13.349699
187,810000192,2,2019-06-13 12:16:42.516090,52.532051,13.360196
188,816023080,2,2019-06-13 12:16:42.516090,52.530836,13.360856
189,816045960,2,2019-06-13 12:16:42.516090,52.532061,13.360361
190,810026912,2,2019-06-13 12:16:42.516090,52.532657,13.359883
191,816045033,2,2019-06-13 12:16:42.516090,52.548909,13.355629
192,810006955,2,2019-06-13 12:16:42.516090,52.547873,13.356514
193,810004439,2,2019-06-13 12:16:42.516090,52.547765,13.352905
194,816024539,2,2019-06-13 12:16:42.516090,52.547506,13.353096
195,810006139,2,2019-06-13 12:16:42.516090,52.548788,13.352643
196,810004730,2,2019-06-13 12:16:42.516090,52.548379,13.352344
197,816037845,2,2019-06-13 12:16:42.516090,52.548048,13.352183
198,810006262,2,2019-06-13 12:16:42.516090,52.547385,13.356975
199,810023956,2,2019-06-13 12:16:42.516090,52.546582,13.355584
200,810004983,2,2019-06-13 12:16:42.516090,52.548155,13.351708
201,810004692,2,2019-06-13 12:16:42.516090,52.548141,13.351657
